ID;Naam;HuishoudenID;AdresID;Ingangsdatum;Einddatum
5763;Kaleb Krueger;4;5763;1-1-2022;
5764;Bailey Hardin;3;5764;1-1-2022;
5765;Tiffany Lindsay;4;5765;1-1-2022;
5766;Corey Wilkinson;3;5766;1-1-2022;
5767;Hugh Carlson;2;5767;1-1-2022;
5768;Saarah Cardenas;4;5768;1-1-2022;
5769;Ray Haynes;3;5769;1-1-2022;
5770;Madeline Cook;2;5770;1-1-2022;
5771;Gertrude Owen;5;5771;1-1-2022;
5772;Abbey Stark;2;5772;1-1-2022;
5773;Hamza Haas;3;5773;1-1-2022;
5774;Imogen Medina;4;5774;1-1-2022;
5775;Cordelia Reed;1;5775;1-1-2022;
5776;Denise Roy;5;5776;1-1-2022;
5777;Edith O'Moore;1;5777;1-1-2022;
5778;Addie Friedman;3;5778;1-1-2022;
5779;James Harrington;3;5779;1-1-2022;
5780;Stephen Mcgrath;5;5780;1-1-2022;
5781;Luc Horton;3;5781;1-1-2022;
5782;Emmie Mcdowell;5;5782;1-1-2022;
5783;Mathilda Manning;3;5783;1-1-2022;
5784;Roosevelt Wiley;2;5784;1-1-2022;
5785;Louis Massey;5;5785;1-1-2022;
5786;Yusra Galvan;3;5786;1-1-2022;
5787;Elisabeth Mullins;4;5787;1-1-2022;
5788;Lennon Yoder;1;5788;1-1-2022;
5789;Rosalie Calhoun;5;5789;1-1-2022;
5790;Keisha Barnett;3;5790;1-1-2022;
5791;Keziah Conley;1;5791;1-1-2022;
5792;Mathew Mcgowan;3;5792;1-1-2022;
5793;Yunus Conway;5;5793;1-1-2022;
5794;Zohaib Townsend;3;5794;1-1-2022;
5795;Arun Gould;4;5795;1-1-2022;
5796;Lina Holt;3;5796;1-1-2022;
5797;Earl Beard;2;5797;1-1-2022;
5798;Marshall Hernandez;3;5798;1-1-2022;
5799;Anas Duncan;5;5799;1-1-2022;
5800;Jordan Turner;5;5800;1-1-2022;
5801;Caoimhe Gomez;3;5801;1-1-2022;
5802;Thea Vargas;3;5802;1-1-2022;
5803;Safa Kane;2;5803;1-1-2022;
5804;Sienna Best;5;5804;1-1-2022;
5805;Lucinda Chavez;1;5805;1-1-2022;
5806;Kirsty Morrow;4;5806;1-1-2022;
5807;Samara Ball;1;5807;1-1-2022;
5808;Maggie Carroll;4;5808;1-1-2022;
5809;Nell Patrick;3;5809;1-1-2022;
5810;Daniella O'Quinn;3;5810;1-1-2022;
5811;Bryan Rojas;3;5811;1-1-2022;
5812;Jacqueline Newton;1;5812;1-1-2022;
5813;Dominik Taylor;4;5813;1-1-2022;
5814;Shannon Bauer;4;5814;1-1-2022;
5815;Jim Rasmussen;3;5815;1-1-2022;
5816;Miah Doyle;4;5816;1-1-2022;
5817;Harri Rangel;4;5817;1-1-2022;
5818;Emelia Grimes;5;5818;1-1-2022;
5819;Kaden Hilton;1;5819;1-1-2022;
5820;Cameron Dickerson;5;5820;1-1-2022;
5821;Idris Copeland;3;5821;1-1-2022;
5822;Hayden Chen;1;5822;1-1-2022;
5823;Clayton Farrell;5;5823;1-1-2022;
5824;Safia Hodges;4;5824;1-1-2022;
5825;Brendan Suarez;5;5825;1-1-2022;
5826;Tim Mckee;3;5826;1-1-2022;
5827;Abbie Lyons;3;5827;1-1-2022;
5828;Morgan Short;5;5828;1-1-2022;
5829;Owais York;4;5829;1-1-2022;
5830;Grace Berry;1;5830;1-1-2022;
5831;Anoushka Moses;3;5831;1-1-2022;
5832;Ben Peters;1;5832;1-1-2022;
5833;Pauline Murphy;3;5833;1-1-2022;
5834;Liam Flores;3;5834;1-1-2022;
5835;Huda Greene;5;5835;1-1-2022;
5836;Aiza Hunter;2;5836;1-1-2022;
5837;Conor Buck;2;5837;1-1-2022;
5838;Damien Lang;2;5838;1-1-2022;
5839;Leanne Sparks;4;5839;1-1-2022;
5840;Kelvin Lamb;2;5840;1-1-2022;
5841;Gareth Frederick;3;5841;1-1-2022;
5842;Keane Carver;1;5842;1-1-2022;
5843;Ishaan Ford;2;5843;1-1-2022;
5844;Lottie Rice;1;5844;1-1-2022;
5845;Ioan Mayo;1;5845;1-1-2022;
5846;Talha Harvey;2;5846;1-1-2022;
5847;Montgomery Sweeney;5;5847;1-1-2022;
5848;Caroline Solis;2;5848;1-1-2022;
5849;Marilyn Grant;1;5849;1-1-2022;
5850;Jemima Acevedo;2;5850;1-1-2022;
5851;Shakira Brooks;4;5851;1-1-2022;
5852;Cayden Rosario;4;5852;1-1-2022;
5853;Shayla Garrett;1;5853;1-1-2022;
5854;Timothy Hunt;1;5854;1-1-2022;
5855;Cassie Spencer;2;5855;1-1-2022;
5856;Albie Warren;5;5856;1-1-2022;
5857;Wilbur Sears;4;5857;1-1-2022;
5858;Ayesha Oliver;3;5858;1-1-2022;
5859;Harrison Cisneros;5;5859;1-1-2022;
5860;Jane Ortiz;1;5860;1-1-2022;
5861;Daisie Hammond;5;5861;1-1-2022;
5862;Lili Ramsey;5;5862;1-1-2022;
5863;Kaleb Krueger;1;5863;1-1-2022;
5864;Bailey Hardin;4;5864;1-1-2022;
5865;Tiffany Lindsay;2;5865;1-1-2022;
5866;Corey Wilkinson;5;5866;1-1-2022;
5867;Hugh Carlson;2;5867;1-1-2022;
5868;Saarah Cardenas;1;5868;1-1-2022;
5869;Ray Haynes;4;5869;1-1-2022;
5870;Madeline Cook;1;5870;1-1-2022;
5871;Gertrude Owen;3;5871;1-1-2022;
5872;Abbey Stark;3;5872;1-1-2022;
5873;Hamza Haas;4;5873;1-1-2022;
5874;Imogen Medina;4;5874;1-1-2022;
5875;Cordelia Reed;2;5875;1-1-2022;
5876;Denise Roy;2;5876;1-1-2022;
5877;Edith O'Moore;4;5877;1-1-2022;
5878;Addie Friedman;1;5878;1-1-2022;
5879;James Harrington;1;5879;1-1-2022;
5880;Stephen Mcgrath;2;5880;1-1-2022;
5881;Luc Horton;5;5881;1-1-2022;
5882;Emmie Mcdowell;5;5882;1-1-2022;
5883;Mathilda Manning;3;5883;1-1-2022;
5884;Roosevelt Wiley;4;5884;1-1-2022;
5885;Louis Massey;1;5885;1-1-2022;
5886;Yusra Galvan;1;5886;1-1-2022;
5887;Elisabeth Mullins;5;5887;1-1-2022;
5888;Lennon Yoder;5;5888;1-1-2022;
5889;Rosalie Calhoun;1;5889;1-1-2022;
5890;Keisha Barnett;4;5890;1-1-2022;
5891;Keziah Conley;4;5891;1-1-2022;
5892;Mathew Mcgowan;1;5892;1-1-2022;
5893;Yunus Conway;2;5893;1-1-2022;
5894;Zohaib Townsend;1;5894;1-1-2022;
5895;Arun Gould;5;5895;1-1-2022;
5896;Lina Holt;4;5896;1-1-2022;
5897;Earl Beard;1;5897;1-1-2022;
5898;Marshall Hernandez;2;5898;1-1-2022;
5899;Anas Duncan;3;5899;1-1-2022;
5900;Jordan Turner;1;5900;1-1-2022;
5901;Caoimhe Gomez;3;5901;1-1-2022;
5902;Thea Vargas;3;5902;1-1-2022;
5903;Safa Kane;3;5903;1-1-2022;
5904;Sienna Best;5;5904;1-1-2022;
5905;Lucinda Chavez;4;5905;1-1-2022;
5906;Kirsty Morrow;5;5906;1-1-2022;
5907;Samara Ball;3;5907;1-1-2022;
5908;Maggie Carroll;2;5908;1-1-2022;
5909;Nell Patrick;2;5909;1-1-2022;
5910;Daniella O'Quinn;4;5910;1-1-2022;
5911;Bryan Rojas;2;5911;1-1-2022;
5912;Jacqueline Newton;3;5912;1-1-2022;
5913;Dominik Taylor;1;5913;1-1-2022;
5914;Shannon Bauer;1;5914;1-1-2022;
5915;Jim Rasmussen;3;5915;1-1-2022;
5916;Miah Doyle;5;5916;1-1-2022;
5917;Harri Rangel;2;5917;1-1-2022;
5918;Emelia Grimes;2;5918;1-1-2022;
5919;Kaden Hilton;3;5919;1-1-2022;
5920;Cameron Dickerson;2;5920;1-1-2022;
5921;Idris Copeland;3;5921;1-1-2022;
5922;Hayden Chen;2;5922;1-1-2022;
5923;Clayton Farrell;1;5923;1-1-2022;
5924;Safia Hodges;3;5924;1-1-2022;
5925;Brendan Suarez;4;5925;1-1-2022;
5926;Tim Mckee;4;5926;1-1-2022;
5927;Abbie Lyons;4;5927;1-1-2022;
5928;Morgan Short;1;5928;1-1-2022;
5929;Owais York;3;5929;1-1-2022;
5930;Grace Berry;2;5930;1-1-2022;
5931;Anoushka Moses;1;5931;1-1-2022;
5932;Ben Peters;2;5932;1-1-2022;
5933;Pauline Murphy;1;5933;1-1-2022;
5934;Liam Flores;1;5934;1-1-2022;
5935;Huda Greene;4;5935;1-1-2022;
5936;Aiza Hunter;1;5936;1-1-2022;
5937;Conor Buck;2;5937;1-1-2022;
5938;Damien Lang;5;5938;1-1-2022;
5939;Leanne Sparks;4;5939;1-1-2022;
5940;Kelvin Lamb;3;5940;1-1-2022;
5941;Gareth Frederick;2;5941;1-1-2022;
5942;Keane Carver;5;5942;1-1-2022;
5943;Ishaan Ford;3;5943;1-1-2022;
5944;Lottie Rice;4;5944;1-1-2022;
5945;Ioan Mayo;2;5945;1-1-2022;
5946;Talha Harvey;2;5946;1-1-2022;
5947;Montgomery Sweeney;4;5947;1-1-2022;
5948;Caroline Solis;5;5948;1-1-2022;
5949;Marilyn Grant;3;5949;1-1-2022;
5950;Jemima Acevedo;1;5950;1-1-2022;
5951;Shakira Brooks;1;5951;1-1-2022;
5952;Cayden Rosario;1;5952;1-1-2022;
5953;Shayla Garrett;4;5953;1-1-2022;
5954;Timothy Hunt;4;5954;1-1-2022;
5955;Cassie Spencer;2;5955;1-1-2022;
5956;Albie Warren;5;5956;1-1-2022;
5957;Wilbur Sears;5;5957;1-1-2022;
5958;Ayesha Oliver;4;5958;1-1-2022;
5959;Harrison Cisneros;2;5959;1-1-2022;
5960;Jane Ortiz;4;5960;1-1-2022;
5961;Daisie Hammond;3;5961;1-1-2022;
5962;Lili Ramsey;1;5962;1-1-2022;
5963;Kaleb Krueger;3;5963;1-1-2022;
5964;Bailey Hardin;2;5964;1-1-2022;
5965;Tiffany Lindsay;2;5965;1-1-2022;
5966;Corey Wilkinson;2;5966;1-1-2022;
5967;Hugh Carlson;2;5967;1-1-2022;
5968;Saarah Cardenas;3;5968;1-1-2022;
5969;Ray Haynes;1;5969;1-1-2022;
5970;Madeline Cook;1;5970;1-1-2022;
5971;Gertrude Owen;4;5971;1-1-2022;
5972;Abbey Stark;1;5972;1-1-2022;
5973;Hamza Haas;3;5973;1-1-2022;
5974;Imogen Medina;3;5974;1-1-2022;
5975;Cordelia Reed;4;5975;1-1-2022;
5976;Denise Roy;4;5976;1-1-2022;
5977;Edith O'Moore;3;5977;1-1-2022;
5978;Addie Friedman;1;5978;1-1-2022;
5979;James Harrington;1;5979;1-1-2022;
5980;Stephen Mcgrath;1;5980;1-1-2022;
5981;Luc Horton;3;5981;1-1-2022;
5982;Emmie Mcdowell;1;5982;1-1-2022;
5983;Mathilda Manning;3;5983;1-1-2022;
5984;Roosevelt Wiley;3;5984;1-1-2022;
5985;Louis Massey;4;5985;1-1-2022;
5986;Yusra Galvan;4;5986;1-1-2022;
5987;Elisabeth Mullins;2;5987;1-1-2022;
5988;Lennon Yoder;5;5988;1-1-2022;
5989;Rosalie Calhoun;4;5989;1-1-2022;
5990;Keisha Barnett;2;5990;1-1-2022;
5991;Keziah Conley;4;5991;1-1-2022;
5992;Mathew Mcgowan;2;5992;1-1-2022;
5993;Yunus Conway;2;5993;1-1-2022;
5994;Zohaib Townsend;2;5994;1-1-2022;
5995;Arun Gould;2;5995;1-1-2022;
5996;Lina Holt;3;5996;1-1-2022;
5997;Earl Beard;3;5997;1-1-2022;
5998;Marshall Hernandez;2;5998;1-1-2022;
5999;Anas Duncan;5;5999;1-1-2022;
6000;Jordan Turner;4;6000;1-1-2022;
6001;Caoimhe Gomez;5;6001;1-1-2022;
6002;Thea Vargas;1;6002;1-1-2022;
6003;Safa Kane;1;6003;1-1-2022;
6004;Sienna Best;4;6004;1-1-2022;
6005;Lucinda Chavez;5;6005;1-1-2022;
6006;Kirsty Morrow;4;6006;1-1-2022;
6007;Samara Ball;1;6007;1-1-2022;
6008;Maggie Carroll;2;6008;1-1-2022;
6009;Nell Patrick;5;6009;1-1-2022;
6010;Daniella O'Quinn;5;6010;1-1-2022;
6011;Bryan Rojas;3;6011;1-1-2022;
6012;Jacqueline Newton;2;6012;1-1-2022;
6013;Dominik Taylor;1;6013;1-1-2022;
6014;Shannon Bauer;1;6014;1-1-2022;
6015;Jim Rasmussen;2;6015;1-1-2022;
6016;Miah Doyle;4;6016;1-1-2022;
6017;Harri Rangel;2;6017;1-1-2022;
6018;Emelia Grimes;3;6018;1-1-2022;
6019;Kaden Hilton;4;6019;1-1-2022;
6020;Cameron Dickerson;5;6020;1-1-2022;
6021;Idris Copeland;2;6021;1-1-2022;
6022;Hayden Chen;5;6022;1-1-2022;
6023;Clayton Farrell;1;6023;1-1-2022;
6024;Safia Hodges;5;6024;1-1-2022;
6025;Brendan Suarez;1;6025;1-1-2022;
6026;Tim Mckee;4;6026;1-1-2022;
6027;Abbie Lyons;1;6027;1-1-2022;
6028;Morgan Short;1;6028;1-1-2022;
6029;Owais York;3;6029;1-1-2022;
6030;Grace Berry;3;6030;1-1-2022;
6031;Anoushka Moses;1;6031;1-1-2022;
6032;Ben Peters;5;6032;1-1-2022;
6033;Pauline Murphy;1;6033;1-1-2022;
6034;Liam Flores;1;6034;1-1-2022;
6035;Huda Greene;2;6035;1-1-2022;
6036;Aiza Hunter;4;6036;1-1-2022;
6037;Conor Buck;2;6037;1-1-2022;
6038;Damien Lang;1;6038;1-1-2022;
6039;Leanne Sparks;1;6039;1-1-2022;
6040;Kelvin Lamb;1;6040;1-1-2022;
6041;Gareth Frederick;5;6041;1-1-2022;
6042;Keane Carver;4;6042;1-1-2022;
6043;Ishaan Ford;3;6043;1-1-2022;
6044;Lottie Rice;3;6044;1-1-2022;
6045;Ioan Mayo;5;6045;1-1-2022;
6046;Talha Harvey;2;6046;1-1-2022;
6047;Montgomery Sweeney;4;6047;1-1-2022;
6048;Caroline Solis;2;6048;1-1-2022;
6049;Marilyn Grant;1;6049;1-1-2022;
6050;Jemima Acevedo;3;6050;1-1-2022;
6051;Shakira Brooks;4;6051;1-1-2022;
6052;Cayden Rosario;2;6052;1-1-2022;
6053;Shayla Garrett;2;6053;1-1-2022;
6054;Timothy Hunt;1;6054;1-1-2022;
6055;Cassie Spencer;2;6055;1-1-2022;
6056;Albie Warren;4;6056;1-1-2022;
6057;Wilbur Sears;5;6057;1-1-2022;
6058;Ayesha Oliver;2;6058;1-1-2022;
6059;Harrison Cisneros;4;6059;1-1-2022;
6060;Jane Ortiz;4;6060;1-1-2022;
6061;Daisie Hammond;3;6061;1-1-2022;
6062;Lili Ramsey;3;6062;1-1-2022;
6063;Kaleb Krueger;5;6063;1-1-2022;
6064;Bailey Hardin;3;6064;1-1-2022;
6065;Tiffany Lindsay;1;6065;1-1-2022;
6066;Corey Wilkinson;1;6066;1-1-2022;
6067;Hugh Carlson;2;6067;1-1-2022;
6068;Saarah Cardenas;4;6068;1-1-2022;
6069;Ray Haynes;2;6069;1-1-2022;
6070;Madeline Cook;4;6070;1-1-2022;
6071;Gertrude Owen;3;6071;1-1-2022;
6072;Abbey Stark;3;6072;1-1-2022;
6073;Hamza Haas;1;6073;1-1-2022;
6074;Imogen Medina;4;6074;1-1-2022;
6075;Cordelia Reed;2;6075;1-1-2022;
6076;Denise Roy;1;6076;1-1-2022;
6077;Edith O'Moore;3;6077;1-1-2022;
6078;Addie Friedman;1;6078;1-1-2022;
6079;James Harrington;4;6079;1-1-2022;
6080;Stephen Mcgrath;2;6080;1-1-2022;
6081;Luc Horton;2;6081;1-1-2022;
6082;Emmie Mcdowell;4;6082;1-1-2022;
6083;Mathilda Manning;2;6083;1-1-2022;
6084;Roosevelt Wiley;2;6084;1-1-2022;
6085;Louis Massey;4;6085;1-1-2022;
6086;Yusra Galvan;2;6086;1-1-2022;
6087;Elisabeth Mullins;5;6087;1-1-2022;
6088;Lennon Yoder;4;6088;1-1-2022;
6089;Rosalie Calhoun;1;6089;1-1-2022;
6090;Keisha Barnett;3;6090;1-1-2022;
6091;Keziah Conley;4;6091;1-1-2022;
6092;Mathew Mcgowan;5;6092;1-1-2022;
6093;Yunus Conway;4;6093;1-1-2022;
6094;Zohaib Townsend;4;6094;1-1-2022;
6095;Arun Gould;5;6095;1-1-2022;
6096;Lina Holt;3;6096;1-1-2022;
6097;Earl Beard;4;6097;1-1-2022;
6098;Marshall Hernandez;1;6098;1-1-2022;
6099;Anas Duncan;3;6099;1-1-2022;
6100;Jordan Turner;5;6100;1-1-2022;
6101;Caoimhe Gomez;3;6101;1-1-2022;
6102;Thea Vargas;2;6102;1-1-2022;
6103;Safa Kane;5;6103;1-1-2022;
6104;Sienna Best;5;6104;1-1-2022;
6105;Lucinda Chavez;4;6105;1-1-2022;
6106;Kirsty Morrow;2;6106;1-1-2022;
6107;Samara Ball;4;6107;1-1-2022;
6108;Maggie Carroll;4;6108;1-1-2022;
6109;Nell Patrick;4;6109;1-1-2022;
6110;Daniella O'Quinn;5;6110;1-1-2022;
6111;Bryan Rojas;4;6111;1-1-2022;
6112;Jacqueline Newton;4;6112;1-1-2022;
6113;Dominik Taylor;5;6113;1-1-2022;
6114;Shannon Bauer;3;6114;1-1-2022;
6115;Jim Rasmussen;1;6115;1-1-2022;
6116;Miah Doyle;3;6116;1-1-2022;
6117;Harri Rangel;5;6117;1-1-2022;
6118;Emelia Grimes;1;6118;1-1-2022;
6119;Kaden Hilton;2;6119;1-1-2022;
6120;Cameron Dickerson;1;6120;1-1-2022;
6121;Idris Copeland;4;6121;1-1-2022;
6122;Hayden Chen;2;6122;1-1-2022;
6123;Clayton Farrell;3;6123;1-1-2022;
6124;Safia Hodges;5;6124;1-1-2022;
6125;Brendan Suarez;2;6125;1-1-2022;
6126;Tim Mckee;4;6126;1-1-2022;
6127;Abbie Lyons;5;6127;1-1-2022;
6128;Morgan Short;2;6128;1-1-2022;
6129;Owais York;4;6129;1-1-2022;
6130;Grace Berry;2;6130;1-1-2022;
6131;Anoushka Moses;1;6131;1-1-2022;
6132;Ben Peters;4;6132;1-1-2022;
6133;Pauline Murphy;2;6133;1-1-2022;
6134;Liam Flores;4;6134;1-1-2022;
6135;Huda Greene;1;6135;1-1-2022;
6136;Aiza Hunter;5;6136;1-1-2022;
6137;Conor Buck;4;6137;1-1-2022;
6138;Damien Lang;4;6138;1-1-2022;
6139;Leanne Sparks;4;6139;1-1-2022;
6140;Kelvin Lamb;1;6140;1-1-2022;
6141;Gareth Frederick;1;6141;1-1-2022;
6142;Keane Carver;4;6142;1-1-2022;
6143;Ishaan Ford;4;6143;1-1-2022;
6144;Lottie Rice;4;6144;1-1-2022;
6145;Ioan Mayo;1;6145;1-1-2022;
6146;Talha Harvey;4;6146;1-1-2022;
6147;Montgomery Sweeney;2;6147;1-1-2022;
6148;Caroline Solis;5;6148;1-1-2022;
6149;Marilyn Grant;4;6149;1-1-2022;
6150;Jemima Acevedo;5;6150;1-1-2022;
6151;Shakira Brooks;3;6151;1-1-2022;
6152;Cayden Rosario;1;6152;1-1-2022;
6153;Shayla Garrett;4;6153;1-1-2022;
6154;Timothy Hunt;2;6154;1-1-2022;
6155;Cassie Spencer;4;6155;1-1-2022;
6156;Albie Warren;4;6156;1-1-2022;
6157;Wilbur Sears;1;6157;1-1-2022;
6158;Ayesha Oliver;4;6158;1-1-2022;
6159;Harrison Cisneros;3;6159;1-1-2022;
6160;Jane Ortiz;1;6160;1-1-2022;
6161;Daisie Hammond;2;6161;1-1-2022;
6162;Lili Ramsey;4;6162;1-1-2022;
6163;Kaleb Krueger;5;6163;1-1-2022;
6164;Bailey Hardin;1;6164;1-1-2022;
6165;Tiffany Lindsay;2;6165;1-1-2022;
6166;Corey Wilkinson;3;6166;1-1-2022;
6167;Hugh Carlson;3;6167;1-1-2022;
6168;Saarah Cardenas;5;6168;1-1-2022;
6169;Ray Haynes;3;6169;1-1-2022;
6170;Madeline Cook;2;6170;1-1-2022;
6171;Gertrude Owen;3;6171;1-1-2022;
6172;Abbey Stark;4;6172;1-1-2022;
6173;Hamza Haas;5;6173;1-1-2022;
6174;Imogen Medina;2;6174;1-1-2022;
6175;Cordelia Reed;4;6175;1-1-2022;
6176;Denise Roy;4;6176;1-1-2022;
6177;Edith O'Moore;5;6177;1-1-2022;
6178;Addie Friedman;1;6178;1-1-2022;
6179;James Harrington;4;6179;1-1-2022;
6180;Stephen Mcgrath;4;6180;1-1-2022;
6181;Luc Horton;2;6181;1-1-2022;
6182;Emmie Mcdowell;1;6182;1-1-2022;
6183;Mathilda Manning;3;6183;1-1-2022;
6184;Roosevelt Wiley;5;6184;1-1-2022;
6185;Louis Massey;2;6185;1-1-2022;
6186;Yusra Galvan;5;6186;1-1-2022;
6187;Elisabeth Mullins;2;6187;1-1-2022;
6188;Lennon Yoder;4;6188;1-1-2022;
6189;Rosalie Calhoun;4;6189;1-1-2022;
6190;Keisha Barnett;1;6190;1-1-2022;
6191;Keziah Conley;4;6191;1-1-2022;
6192;Mathew Mcgowan;3;6192;1-1-2022;
6193;Yunus Conway;1;6193;1-1-2022;
6194;Zohaib Townsend;4;6194;1-1-2022;
6195;Arun Gould;2;6195;1-1-2022;
6196;Lina Holt;2;6196;1-1-2022;
6197;Earl Beard;1;6197;1-1-2022;
6198;Marshall Hernandez;2;6198;1-1-2022;
6199;Anas Duncan;5;6199;1-1-2022;
6200;Jordan Turner;1;6200;1-1-2022;
6201;Caoimhe Gomez;5;6201;1-1-2022;
6202;Thea Vargas;1;6202;1-1-2022;
6203;Safa Kane;1;6203;1-1-2022;
6204;Sienna Best;5;6204;1-1-2022;
6205;Lucinda Chavez;1;6205;1-1-2022;
6206;Kirsty Morrow;5;6206;1-1-2022;
6207;Samara Ball;5;6207;1-1-2022;
6208;Maggie Carroll;2;6208;1-1-2022;
6209;Nell Patrick;5;6209;1-1-2022;
6210;Daniella O'Quinn;2;6210;1-1-2022;
6211;Bryan Rojas;3;6211;1-1-2022;
6212;Jacqueline Newton;5;6212;1-1-2022;
6213;Dominik Taylor;5;6213;1-1-2022;
6214;Shannon Bauer;4;6214;1-1-2022;
6215;Jim Rasmussen;3;6215;1-1-2022;
6216;Miah Doyle;4;6216;1-1-2022;
6217;Harri Rangel;5;6217;1-1-2022;
6218;Emelia Grimes;5;6218;1-1-2022;
6219;Kaden Hilton;1;6219;1-1-2022;
6220;Cameron Dickerson;4;6220;1-1-2022;
6221;Idris Copeland;5;6221;1-1-2022;
6222;Hayden Chen;5;6222;1-1-2022;
6223;Clayton Farrell;5;6223;1-1-2022;
6224;Safia Hodges;1;6224;1-1-2022;
6225;Brendan Suarez;3;6225;1-1-2022;
6226;Tim Mckee;4;6226;1-1-2022;
6227;Abbie Lyons;3;6227;1-1-2022;
6228;Morgan Short;3;6228;1-1-2022;
6229;Owais York;2;6229;1-1-2022;
6230;Grace Berry;2;6230;1-1-2022;
6231;Anoushka Moses;3;6231;1-1-2022;
6232;Ben Peters;4;6232;1-1-2022;
6233;Pauline Murphy;1;6233;1-1-2022;
6234;Liam Flores;2;6234;1-1-2022;
6235;Huda Greene;1;6235;1-1-2022;
6236;Aiza Hunter;4;6236;1-1-2022;
6237;Conor Buck;5;6237;1-1-2022;
6238;Damien Lang;2;6238;1-1-2022;
6239;Leanne Sparks;5;6239;1-1-2022;
6240;Kelvin Lamb;3;6240;1-1-2022;
6241;Gareth Frederick;2;6241;1-1-2022;
6242;Keane Carver;3;6242;1-1-2022;
6243;Ishaan Ford;5;6243;1-1-2022;
6244;Lottie Rice;5;6244;1-1-2022;
6245;Ioan Mayo;5;6245;1-1-2022;
6246;Talha Harvey;1;6246;1-1-2022;
6247;Montgomery Sweeney;3;6247;1-1-2022;
6248;Caroline Solis;3;6248;1-1-2022;
6249;Marilyn Grant;5;6249;1-1-2022;
6250;Jemima Acevedo;4;6250;1-1-2022;
6251;Shakira Brooks;1;6251;1-1-2022;
6252;Cayden Rosario;4;6252;1-1-2022;
6253;Shayla Garrett;2;6253;1-1-2022;
6254;Timothy Hunt;5;6254;1-1-2022;
6255;Cassie Spencer;3;6255;1-1-2022;
6256;Albie Warren;3;6256;1-1-2022;
6257;Wilbur Sears;3;6257;1-1-2022;
6258;Ayesha Oliver;2;6258;1-1-2022;
6259;Harrison Cisneros;1;6259;1-1-2022;
6260;Jane Ortiz;5;6260;1-1-2022;
6261;Daisie Hammond;2;6261;1-1-2022;
6262;Lili Ramsey;4;6262;1-1-2022;
6263;Kaleb Krueger;3;6263;1-1-2022;
6264;Bailey Hardin;5;6264;1-1-2022;
6265;Tiffany Lindsay;3;6265;1-1-2022;
6266;Corey Wilkinson;3;6266;1-1-2022;
6267;Hugh Carlson;1;6267;1-1-2022;
6268;Saarah Cardenas;5;6268;1-1-2022;
6269;Ray Haynes;5;6269;1-1-2022;
6270;Madeline Cook;5;6270;1-1-2022;
6271;Gertrude Owen;4;6271;1-1-2022;
6272;Abbey Stark;3;6272;1-1-2022;
6273;Hamza Haas;1;6273;1-1-2022;
6274;Imogen Medina;1;6274;1-1-2022;
6275;Cordelia Reed;2;6275;1-1-2022;
6276;Denise Roy;5;6276;1-1-2022;
6277;Edith O'Moore;1;6277;1-1-2022;
6278;Addie Friedman;2;6278;1-1-2022;
6279;James Harrington;2;6279;1-1-2022;
6280;Stephen Mcgrath;3;6280;1-1-2022;
6281;Luc Horton;2;6281;1-1-2022;
6282;Emmie Mcdowell;2;6282;1-1-2022;
6283;Mathilda Manning;4;6283;1-1-2022;
6284;Roosevelt Wiley;3;6284;1-1-2022;
6285;Louis Massey;3;6285;1-1-2022;
6286;Yusra Galvan;1;6286;1-1-2022;
6287;Elisabeth Mullins;3;6287;1-1-2022;
6288;Lennon Yoder;2;6288;1-1-2022;
6289;Rosalie Calhoun;4;6289;1-1-2022;
6290;Keisha Barnett;1;6290;1-1-2022;
6291;Keziah Conley;1;6291;1-1-2022;
6292;Mathew Mcgowan;4;6292;1-1-2022;
6293;Yunus Conway;2;6293;1-1-2022;
6294;Zohaib Townsend;2;6294;1-1-2022;
6295;Arun Gould;2;6295;1-1-2022;
6296;Lina Holt;1;6296;1-1-2022;
6297;Earl Beard;1;6297;1-1-2022;
6298;Marshall Hernandez;2;6298;1-1-2022;
6299;Anas Duncan;5;6299;1-1-2022;
6300;Jordan Turner;1;6300;1-1-2022;
6301;Caoimhe Gomez;5;6301;1-1-2022;
6302;Thea Vargas;4;6302;1-1-2022;
6303;Safa Kane;3;6303;1-1-2022;
6304;Sienna Best;2;6304;1-1-2022;
6305;Lucinda Chavez;4;6305;1-1-2022;
6306;Kirsty Morrow;4;6306;1-1-2022;
6307;Samara Ball;2;6307;1-1-2022;
6308;Maggie Carroll;2;6308;1-1-2022;
6309;Nell Patrick;4;6309;1-1-2022;
6310;Daniella O'Quinn;2;6310;1-1-2022;
6311;Bryan Rojas;2;6311;1-1-2022;
6312;Jacqueline Newton;5;6312;1-1-2022;
6313;Dominik Taylor;3;6313;1-1-2022;
6314;Shannon Bauer;5;6314;1-1-2022;
6315;Jim Rasmussen;2;6315;1-1-2022;
6316;Miah Doyle;2;6316;1-1-2022;
6317;Harri Rangel;1;6317;1-1-2022;
6318;Emelia Grimes;5;6318;1-1-2022;
6319;Kaden Hilton;5;6319;1-1-2022;
6320;Cameron Dickerson;3;6320;1-1-2022;
6321;Idris Copeland;5;6321;1-1-2022;
6322;Hayden Chen;2;6322;1-1-2022;
6323;Clayton Farrell;1;6323;1-1-2022;
6324;Safia Hodges;5;6324;1-1-2022;
6325;Brendan Suarez;4;6325;1-1-2022;
6326;Tim Mckee;3;6326;1-1-2022;
6327;Abbie Lyons;1;6327;1-1-2022;
